ID_cliente,Cancelacion,Genero,Adulto_Mayor,Asociado,Dependientes,Antigüedad,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_En_Linea,Respaldo_En_Linea,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias
0247-SLUJI,False,Masculino,False,True,True,1,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.7,19.7,0.657
0248-IPDFW,False,Femenino,False,False,False,1,True,Si,DSL,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,50.1,50.1,1.67
0248-PGHBZ,False,Femenino,True,False,False,67,True,No,Fibra optica,Si,Si,No,Si,Si,No,Dos años,True,Transferencia bancaria (automatica),92.45,6140.85,3.082
0253-ZTEOB,False,Femenino,False,True,True,48,True,Si,DSL,No,Si,No,Si,Si,Si,Dos años,False,Cheque electronico,79.65,3870.3,2.655
0254-FNMCI,False,Femenino,False,False,False,72,True,No,Fibra optica,Si,Si,Si,Si,Si,Si,Dos años,True,Cheque electronico,109.9,7624.2,3.663
0254-KCJGT,False,Masculino,False,True,False,52,True,Si,DSL,Si,Si,Si,Si,No,Si,Un año,True,Tarjeta de credito (automatica),81.4,4354.45,2.713
0254-WWRKD,False,Femenino,False,True,True,67,True,No,DSL,No,Si,No,No,No,No,Un año,False,Tarjeta de credito (automatica),50.55,3431.75,1.685
0256-LTHVJ,True,Femenino,False,True,True,28,True,No,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Cheque electronico,81.05,2227.1,2.702
0257-KXZGU,False,Femenino,False,True,True,32,True,Si,DSL,No,Si,Si,No,No,No,Mes a mes,False,Transferencia bancaria (automatica),62.45,2045.55,2.082
0257-ZESQC,True,Femenino,True,True,False,27,True,No,Fibra optica,Si,No,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),75.2,1929.35,2.507
0258-NOKBL,False,Masculino,False,False,False,3,True,No,Fibra optica,No,Si,Si,No,No,Si,Mes a mes,False,Cheque electronico,90.4,268.45,3.013
0259-GBZSH,True,Masculino,False,False,False,2,True,Si,Fibra optica,No,No,No,No,Si,No,Mes a mes,True,Cheque electronico,85.65,181.5,2.855
0260-ZDLGK,True,Femenino,False,False,True,9,True,No,DSL,No,No,Si,Si,Si,Si,Mes a mes,True,Cheque por correo,72.9,651.4,2.43
0263-FJTQO,False,Masculino,False,True,True,50,True,Si,DSL,Si,No,No,Si,Si,No,Dos años,True,Tarjeta de credito (automatica),70.5,3486.65,2.35
0264-CNITK,False,Femenino,False,True,True,71,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Transferencia bancaria (automatica),20.1,1389.6,0.67
0265-EDXBD,True,Masculino,True,True,False,32,True,Si,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,74.9,2303.35,2.497
0265-PSUAE,False,Femenino,False,True,True,16,True,No,Fibra optica,Si,No,Si,No,Si,Si,Mes a mes,False,Transferencia bancaria (automatica),100.7,1522.7,3.357
0266-CLZKZ,False,Femenino,False,True,True,67,True,Si,Fibra optica,No,No,Si,Si,Si,Si,Dos años,True,Transferencia bancaria (automatica),105.65,6717.9,3.522
0266-GMEAO,False,Masculino,False,True,True,72,True,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),114.3,8058.55,3.81
0268-QKIWO,True,Femenino,False,False,False,3,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque electronico,19.75,58.85,0.658
0269-XFESX,False,Masculino,False,True,True,23,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Cheque por correo,24.35,538.5,0.812
0270-THENM,False,Masculino,False,True,True,72,True,Si,DSL,Si,Si,Si,Si,No,No,Dos años,False,Transferencia bancaria (automatica),69.85,5102.35,2.328
0274-JKUJR,False,Masculino,False,True,True,7,False,Sin servicio telefonico,DSL,Si,Si,Si,No,Si,Si,Mes a mes,False,Cheque por correo,58.85,465.7,1.962
0274-VVQOQ,True,Masculino,True,True,False,65,True,Si,Fibra optica,No,Si,Si,No,Si,Si,Un año,True,Transferencia bancaria (automatica),103.15,6792.45,3.438
0277-BKSQP,False,Masculino,False,True,True,8,True,No,DSL,No,No,No,No,Si,No,Mes a mes,True,Cheque electronico,54.4,475.1,1.813
0277-ORXQS,False,Masculino,False,True,True,66,False,Sin servicio telefonico,DSL,No,No,No,Si,Si,Si,Dos años,False,Transferencia bancaria (automatica),50.55,3364.55,1.685
0278-YXOOG,True,Masculino,False,False,False,5,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,21.05,113.85,0.702
0280-XJGEX,True,Masculino,False,False,False,49,True,Si,Fibra optica,No,Si,Si,No,Si,Si,Mes a mes,True,Transferencia bancaria (automatica),103.7,5036.3,3.457
0281-CNTZX,False,Masculino,False,True,False,63,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Transferencia bancaria (automatica),19.95,1234.8,0.665
0282-NVSJS,False,Femenino,True,True,True,12,False,Sin servicio telefonico,DSL,No,No,No,Si,No,No,Mes a mes,True,Cheque por correo,29.3,355.9,0.977
0285-INHLN,False,Masculino,False,True,True,27,True,No,DSL,Si,Si,No,No,No,No,Mes a mes,True,Tarjeta de credito (automatica),54.75,1510.3,1.825
0289-IVARM,False,Femenino,False,False,False,35,True,No,DSL,Si,Si,Si,No,No,No,Mes a mes,False,Cheque electronico,60.55,1982.6,2.018
0292-WEGCH,False,Femenino,False,True,True,54,True,Si,DSL,No,Si,Si,Si,Si,Si,Mes a mes,True,Cheque electronico,86.2,4524.05,2.873
0295-PPHDO,True,Masculino,False,False,False,1,True,Si,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,95.45,95.45,3.182
0295-QVKPB,False,Masculino,False,False,False,5,True,No,DSL,No,No,Si,Si,Si,No,Mes a mes,True,Tarjeta de credito (automatica),63.95,318.1,2.132
0297-RBCSG,False,Masculino,False,False,False,19,True,No,DSL,No,Si,No,Si,No,Si,Un año,True,Transferencia bancaria (automatica),65.35,1231.85,2.178
0298-XACET,False,Masculino,False,True,True,52,False,Sin servicio telefonico,DSL,No,Si,Si,Si,Si,No,Dos años,False,Cheque por correo,50.2,2554.0,1.673
0301-FIDRB,False,Femenino,False,True,True,72,False,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Dos años,True,Transferencia bancaria (automatica),63.8,4684.3,2.127
0301-KOBTQ,False,Masculino,False,False,False,32,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Transferencia bancaria (automatica),20.05,614.45,0.668
0302-JOIVN,True,Femenino,False,True,False,8,True,No,Fibra optica,No,Si,Si,No,Si,Si,Mes a mes,False,Cheque electronico,101.15,842.9,3.372
0303-UNCIP,False,Masculino,False,False,False,41,True,Si,DSL,No,No,Si,No,No,Si,Un año,False,Cheque por correo,65.0,2531.8,2.167
0303-WMMRN,False,Masculino,False,False,False,5,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,True,Cheque por correo,19.25,86.05,0.642
0305-SQECB,False,Femenino,False,False,True,11,False,Sin servicio telefonico,DSL,Si,No,No,Si,No,No,Un año,True,Cheque por correo,36.05,402.6,1.202
0306-JAELE,True,Masculino,False,False,False,5,True,No,Fibra optica,No,No,No,Si,Si,Si,Mes a mes,True,Cheque electronico,96.1,453.4,3.203
0307-BCOPK,False,Femenino,False,False,False,16,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Un año,False,Cheque por correo,19.05,326.65,0.635
0308-GIQJT,False,Masculino,True,False,False,71,True,Si,Fibra optica,No,Si,No,Si,Si,Si,Un año,False,Transferencia bancaria (automatica),105.75,7382.85,3.525
0308-IVGOK,False,Femenino,False,False,False,11,False,Sin servicio telefonico,DSL,No,Si,Si,Si,No,No,Un año,True,Tarjeta de credito (automatica),40.4,422.6,1.347
0310-MVLET,True,Femenino,False,True,True,61,True,Si,Fibra optica,No,Si,No,No,Si,Si,Mes a mes,True,Cheque electronico,99.15,6010.05,3.305
0310-SUCIN,False,Femenino,False,True,False,71,True,No,DSL,Si,Si,Si,Si,Si,Si,Un año,True,Transferencia bancaria (automatica),84.8,6046.1,2.827
0310-VQXAM,False,Masculino,False,False,False,9,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.85,178.8,0.662
0311-QYWSS,False,Femenino,False,False,False,6,True,No,DSL,Si,No,No,No,No,No,Mes a mes,True,Cheque electronico,49.45,314.6,1.648
0311-UNPFF,True,Femenino,False,False,False,26,True,No,Fibra optica,No,No,No,No,Si,Si,Mes a mes,True,Transferencia bancaria (automatica),88.8,2274.35,2.96
0314-TKOSI,False,Femenino,False,False,False,6,True,No,DSL,Si,Si,No,No,No,No,Mes a mes,False,Cheque por correo,55.15,322.9,1.838
0315-LVCRK,False,Masculino,False,False,False,11,True,No,Fibra optica,No,No,Si,No,No,Si,Mes a mes,False,Cheque electronico,84.8,888.75,2.827
0318-QUUOB,True,Masculino,False,True,False,1,True,No,Fibra optica,No,No,No,No,Si,No,Mes a mes,True,Cheque electronico,80.55,80.55,2.685
0318-ZOPWS,False,Femenino,False,True,False,49,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Transferencia bancaria (automatica),20.15,973.35,0.672
0319-QZTCO,False,Femenino,False,True,True,3,True,No,DSL,No,Si,No,No,Si,No,Mes a mes,True,Tarjeta de credito (automatica),58.7,168.6,1.957
0320-DWVTU,False,Femenino,False,False,False,53,True,No,Fibra optica,Si,Si,Si,Si,No,Si,Dos años,False,Cheque por correo,99.5,5424.25,3.317
0320-JDNQG,True,Masculino,False,True,True,23,True,No,Fibra optica,Si,No,No,Si,Si,Si,Mes a mes,True,Cheque electronico,99.85,2331.3,3.328
0322-CHQRU,True,Masculino,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Mes a mes,False,Cheque electronico,45.35,89.5,1.512
0322-YINQP,True,Masculino,False,False,False,1,True,No,DSL,Si,No,No,No,No,No,Mes a mes,True,Cheque por correo,48.55,48.55,1.618
0323-XWWTN,False,Masculino,False,False,True,3,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Cheque por correo,26.4,121.25,0.88
0324-BRPCJ,True,Femenino,True,True,False,68,True,Si,Fibra optica,No,Si,No,No,Si,Si,Mes a mes,True,Cheque electronico,100.2,6851.65,3.34
0325-XBFAC,True,Masculino,False,False,False,8,True,No,Fibra optica,No,No,Si,No,Si,Si,Mes a mes,True,Cheque electronico,94.7,740.3,3.157
0326-VDYXE,False,Femenino,False,True,False,70,True,Si,Fibra optica,No,No,Si,No,Si,Si,Un año,True,Cheque electronico,97.65,6982.5,3.255
0327-WFZSY,False,Masculino,False,True,True,39,True,Si,Fibra optica,No,No,Si,No,Si,Si,Un año,False,Cheque electronico,100.0,3835.55,3.333
0328-GRPMV,True,Femenino,False,False,False,1,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque electronico,70.1,70.1,2.337
0328-IBUPK,True,Femenino,False,True,True,51,False,Sin servicio telefonico,DSL,Si,No,No,Si,No,No,Dos años,False,Transferencia bancaria (automatica),34.2,1782.0,1.14
0329-GTIAJ,True,Femenino,False,False,False,3,True,No,Fibra optica,No,Si,No,Si,Si,Si,Mes a mes,True,Cheque electronico,97.9,315.3,3.263
0330-BGYZE,False,Masculino,False,True,False,60,True,Si,Fibra optica,No,Si,Si,No,Si,Si,Un año,False,Transferencia bancaria (automatica),102.5,6157.6,3.417
0330-IVZHA,True,Femenino,False,True,False,5,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,False,Cheque electronico,69.95,330.15,2.332
0334-GDDSO,True,Masculino,True,False,False,3,True,Si,Fibra optica,No,Si,No,No,No,No,Mes a mes,True,Cheque electronico,81.35,233.7,2.712
0334-ZFJSR,False,Femenino,False,True,False,55,True,Si,DSL,Si,Si,No,Si,No,No,Un año,True,Tarjeta de credito (automatica),66.05,3462.1,2.202
0336-KXKFK,False,Masculino,False,False,False,72,False,Sin servicio telefonico,DSL,Si,No,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),61.2,4390.25,2.04
0336-PIKEI,False,Masculino,True,True,False,72,True,No,DSL,Si,Si,Si,Si,Si,No,Dos años,False,Transferencia bancaria (automatica),74.4,5360.75,2.48
0337-CNPZE,True,Femenino,False,False,False,41,True,Si,Fibra optica,No,Si,Si,No,Si,Si,Mes a mes,True,Cheque electronico,106.3,4443.45,3.543
0343-QLUZP,False,Masculino,False,False,False,60,False,Sin servicio telefonico,DSL,Si,Si,Si,No,No,No,Dos años,False,Transferencia bancaria (automatica),39.6,2424.5,1.32
0345-HKJVM,True,Femenino,False,False,False,6,True,No,Fibra optica,No,No,No,No,Si,Si,Mes a mes,False,Cheque electronico,89.3,577.6,2.977
0345-XMMUG,False,Femenino,False,True,False,46,True,Si,Fibra optica,No,Si,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),108.9,4854.3,3.63
0347-UBKUZ,False,Femenino,False,False,False,15,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.9,320.45,0.663
0348-SDKOL,True,Femenino,False,True,False,58,True,Si,Fibra optica,No,No,Si,Si,Si,Si,Mes a mes,True,Tarjeta de credito (automatica),102.1,5885.4,3.403
0354-VXMJC,False,Masculino,False,True,True,23,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Tarjeta de credito (automatica),19.6,426.65,0.653
0354-WYROK,True,Femenino,True,True,True,31,True,No,Fibra optica,No,No,Si,Si,Si,Si,Mes a mes,True,Cheque electronico,98.9,2911.3,3.297
0356-ERHVT,False,Masculino,False,True,False,11,True,No,DSL,No,No,No,No,No,No,Mes a mes,True,Transferencia bancaria (automatica),45.9,521.9,1.53
0356-OBMAC,False,Femenino,True,False,False,56,True,Si,Fibra optica,No,Si,Si,Si,Si,No,Dos años,True,Transferencia bancaria (automatica),99.9,5706.3,3.33
0357-NVCRI,False,Femenino,False,False,True,25,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Tarjeta de credito (automatica),20.05,471.7,0.668
0361-HJRDX,False,Femenino,False,False,False,68,False,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Dos años,False,Tarjeta de credito (automatica),64.35,4539.6,2.145
0362-RAOQO,False,Femenino,False,False,False,40,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Tarjeta de credito (automatica),19.65,830.25,0.655
0362-ZBZWJ,True,Masculino,False,False,False,36,True,Si,Fibra optica,No,No,No,No,No,Si,Mes a mes,True,Cheque electronico,84.9,3067.2,2.83
0363-QJVFX,True,Masculino,False,False,False,32,True,Si,Fibra optica,Si,Si,No,Si,Si,Si,Mes a mes,True,Tarjeta de credito (automatica),108.15,3432.9,3.605
0363-SVHYR,False,Masculino,False,True,True,71,True,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,False,Transferencia bancaria (automatica),86.85,6263.8,2.895
0365-BZUWY,False,Masculino,False,True,False,17,True,Si,Fibra optica,No,Si,Si,No,Si,Si,Mes a mes,True,Cheque electronico,102.55,1742.5,3.418
0365-GXEZS,False,Masculino,False,True,False,18,True,No,Fibra optica,No,No,Si,Si,No,No,Mes a mes,False,Cheque electronico,78.2,1468.75,2.607
0365-TRTPY,False,Femenino,False,False,False,37,True,Si,Fibra optica,Si,Si,Si,No,No,No,Mes a mes,False,Transferencia bancaria (automatica),91.2,3382.3,3.04
0366-NQSHS,False,Masculino,False,False,False,2,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Cheque por correo,19.35,46.35,0.645
0369-ZGOVK,False,Femenino,False,True,True,28,True,No,Fibra optica,No,No,No,No,No,No,Un año,True,Transferencia bancaria (automatica),70.4,1992.2,2.347
0373-AIVNJ,False,Masculino,False,False,False,9,False,Sin servicio telefonico,DSL,Si,Si,Si,No,No,No,Un año,False,Cheque por correo,39.55,373.0,1.318
0374-AACSZ,False,Femenino,False,False,False,1,True,No,DSL,Si,No,No,No,No,No,Mes a mes,False,Cheque electronico,50.15,50.15,1.672
0374-FIUCA,False,Masculino,False,True,False,65,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,True,Tarjeta de credito (automatica),20.4,1414.45,0.68
0374-IOEGQ,False,Femenino,False,False,False,3,True,No,DSL,No,No,No,No,No,No,Mes a mes,False,Cheque electronico,44.6,122.7,1.487
0375-HVGXO,True,Femenino,False,False,False,1,False,Sin servicio telefonico,DSL,No,No,No,No,Si,No,Mes a mes,True,Cheque electronico,34.7,34.7,1.157
0376-OIWME,False,Masculino,False,True,False,36,True,No,Fibra optica,Si,No,No,No,Si,Si,Mes a mes,True,Cheque electronico,93.6,3366.05,3.12
0376-YMCJC,True,Masculino,False,False,False,23,True,Si,Fibra optica,No,No,No,Si,Si,No,Mes a mes,True,Cheque electronico,90.6,1943.2,3.02
0377-JBKKT,False,Masculino,False,True,True,22,True,No,DSL,Si,Si,No,Si,No,No,Mes a mes,True,Cheque por correo,57.95,1271.8,1.932
0378-CJKPV,False,Femenino,False,True,False,72,True,Si,Fibra optica,Si,Si,Si,Si,Si,Si,Dos años,False,Tarjeta de credito (automatica),112.1,7965.95,3.737
0378-NHQXU,True,Femenino,False,True,True,17,True,Si,Fibra optica,No,No,Si,No,Si,No,Mes a mes,False,Cheque electronico,88.25,1460.65,2.942
0378-TOVMS,True,Femenino,False,False,False,3,True,No,Fibra optica,No,No,No,Si,No,Si,Mes a mes,False,Cheque electronico,85.8,272.2,2.86
0378-XSZPU,True,Masculino,False,True,False,58,True,No,DSL,Si,Si,Si,No,No,No,Un año,False,Tarjeta de credito (automatica),60.3,3563.8,2.01
0379-DJQHR,False,Masculino,False,True,True,67,True,No,DSL,Si,Si,Si,No,Si,Si,Dos años,False,Tarjeta de credito (automatica),81.35,5398.6,2.712
0380-NEAVX,False,Masculino,True,False,False,34,True,No,Fibra optica,No,Si,Si,No,Si,Si,Un año,True,Cheque electronico,99.85,3343.15,3.328
0380-ZCSBI,False,Masculino,False,False,False,10,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,False,Tarjeta de credito (automatica),20.0,198.7,0.667
0383-CLDDA,False,Femenino,False,False,False,69,True,Si,DSL,Si,No,Si,Si,Si,Si,Dos años,True,Tarjeta de credito (automatica),85.35,5897.4,2.845
0384-LPITE,False,Masculino,False,False,False,40,False,Sin servicio telefonico,DSL,Si,Si,Si,No,Si,Si,Un año,False,Tarjeta de credito (automatica),62.05,2511.55,2.068
0384-RVBPI,False,Masculino,False,False,False,20,True,No,DSL,Si,No,Si,No,No,Si,Mes a mes,False,Tarjeta de credito (automatica),64.4,1398.6,2.147
0386-CWRGM,False,Femenino,False,True,True,46,True,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Cheque por correo,19.4,967.85,0.647
0388-EOPEX,True,Femenino,False,True,False,2,True,No,Fibra optica,Si,No,No,No,No,No,Mes a mes,True,Cheque electronico,74.4,139.4,2.48
0390-DCFDQ,True,Femenino,True,True,False,1,True,No,Fibra optica,No,No,No,No,No,No,Mes a mes,True,Cheque por correo,70.45,70.45,2.348
0392-BZIUW,False,Femenino,False,True,False,72,True,Si,Fibra optica,Si,No,Si,No,Si,Si,Dos años,True,Tarjeta de credito (automatica),105.0,7589.8,3.5
0394-YONDK,False,Masculino,False,True,True,70,True,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Dos años,False,Tarjeta de credito (automatica),25.15,1790.15,0.838
